617;OSNOVNA ŠKOLA KRALJA ZVONIMIRA;SPLITSKO-DALMATINSKA
618;OSNOVNA ŠKOLA STROŽANAC;SPLITSKO-DALMATINSKA
619;OSNOVNA ŠKOLA BOL;SPLITSKO-DALMATINSKA
620;OSNOVNA ŠKOLA PUČIŠĆA;SPLITSKO-DALMATINSKA
621;OSNOVNA ŠKOLA VLADIMIRA NAZORA;SPLITSKO-DALMATINSKA
622;OSNOVNA ŠKOLA SELCA;SPLITSKO-DALMATINSKA
623;OSNOVNA ŠKOLA KNEZA BRANIMIRA;SPLITSKO-DALMATINSKA
624;OSNOVNA ŠKOLA NEORIĆ-SUTINA;SPLITSKO-DALMATINSKA
625;OSNOVNA ŠKOLA BRAĆE RADIĆA;SPLITSKO-DALMATINSKA
626;OSNOVNA ŠKOLA JESENICE DUGI RAT;SPLITSKO-DALMATINSKA
627;OSNOVNA ŠKOLA GROHOTE;SPLITSKO-DALMATINSKA
628;OSNOVNA ŠKOLA DINKA ŠIMUNOVIĆA;SPLITSKO-DALMATINSKA
629;OSNOVNA ŠKOLA TIN UJEVIĆ;SPLITSKO-DALMATINSKA
630;OSNOVNA ŠKOLA I.G. KOVAČIĆA;SPLITSKO-DALMATINSKA
631;OSNOVNA ŠKOLA ARŽANO;SPLITSKO-DALMATINSKA
632;OSNOVNA ŠKOLA SILVIJA STRAHIMIRA KRANJČEVIĆA LOVREĆ;SPLITSKO-DALMATINSKA
633;OSNOVNA ŠKOLA STUDENCI;SPLITSKO-DALMATINSKA
634;OSNOVNA ŠKOLA IVAN LEKO;SPLITSKO-DALMATINSKA
635;OSNOVNA ŠKOLA RUNOVIĆ;SPLITSKO-DALMATINSKA
636;OSNOVNA ŠKOLA JELSA;SPLITSKO-DALMATINSKA
637;OSNOVNA ŠKOLA ANTE ANĐELINOVIĆ;SPLITSKO-DALMATINSKA
638;OSNOVNA ŠKOLA PRIMORSKI DOLAC;SPLITSKO-DALMATINSKA
639;OSNOVNA ŠKOLA DON MIHOVILA PAVLINOVIĆA;SPLITSKO-DALMATINSKA
640;OSNOVNA ŠKOLA GRADAC;SPLITSKO-DALMATINSKA
641;OSNOVNA ŠKOLA DR. FRANJE TUĐMANA BRELA;SPLITSKO-DALMATINSKA
642;OSNOVNA ŠKOLA BARIŠE GRANIĆA MEŠTRA;SPLITSKO-DALMATINSKA
643;OSNOVNA ŠKOLA IVAN DUKNOVIĆ;SPLITSKO-DALMATINSKA
644;OSNOVNA ŠKOLA KAMEŠNICA;SPLITSKO-DALMATINSKA
645;OSNOVNA ŠKOLA IVANA MAŽURANIĆA;SPLITSKO-DALMATINSKA
646;OSNOVNA ŠKOLA ANTE STARČEVIĆA DICMO;SPLITSKO-DALMATINSKA
647;OSNOVNA ŠKOLA PETRA KRUŽIĆA KLIS;SPLITSKO-DALMATINSKA
648;OSNOVNA ŠKOLA DUGOPOLJE;SPLITSKO-DALMATINSKA
649;OSNOVNA ŠKOLA SUPETAR;SPLITSKO-DALMATINSKA
650;OSNOVNA ŠKOLA MILNA;SPLITSKO-DALMATINSKA
651;OSNOVNA ŠKOLA PETRA HEKTOROVIĆA STARI GRAD;SPLITSKO-DALMATINSKA
652;OSNOVNA ŠKOLA DR. FRA KARLO BALIĆ;SPLITSKO-DALMATINSKA
653;OSNOVNA ŠKOLA TRILJ;SPLITSKO-DALMATINSKA
654;OSNOVNA ŠKOLA MILANA BEGOVIĆA;SPLITSKO-DALMATINSKA
655;OSNOVNA ŠKOLA KOMIŽA;SPLITSKO-DALMATINSKA
656;OSNOVNA ŠKOLA ZAGVOZD;SPLITSKO-DALMATINSKA
657;OSNOVNA ŠKOLA ZMIJAVCI;SPLITSKO-DALMATINSKA
658;OSNOVNA ŠKOLA TUČEPI;SPLITSKO-DALMATINSKA
659;OSNOVNA ŠKOLA - SCUOLA ELEMENTARE MATE BALOTE BUJE - BUIE;ISTARSKA
660;TALIJANSKA OSNOVNA ŠKOLA, SCUOLA ELEMENTARE ITALIANA EDMONDO DE AMICIS BUJE, BUIE;ISTARSKA
661;OSNOVNA ŠKOLA VAZMOSLAV GRŽALJA;ISTARSKA
662;OSNOVNA ŠKOLA MATIJE VLAČIĆA;ISTARSKA
663;OSNOVNA ŠKOLA IVO LOLA RIBAR LABIN;ISTARSKA
664;OSNOVNA ŠKOLA VLADIMIRA NAZORA PAZIN;ISTARSKA
665;OSNOVNA ŠKOLA POREČ;ISTARSKA
666;OSNOVNA ŠKOLA TAR - VABRIGA - SCUOLA ELEMENTARE TORRE - ABREGA;ISTARSKA
667;TALIJANSKA OSNOVNA ŠKOLA - SCUOLA ELEMENTARE ITALIANA BERNARDO PARENTIN POREČ - PARENZO;ISTARSKA
668;OSNOVNA ŠKOLA ŠIJANA PULA;ISTARSKA
669;OSNOVNA ŠKOLA STOJA;ISTARSKA
670;OSNOVNA ŠKOLA CENTAR;ISTARSKA
671;OSNOVNA ŠKOLA-SCUOLA ELEMENTARE GIUSEPPINA MARTINUZZI PULA-POLA;ISTARSKA
672;OSNOVNA ŠKOLA TONE PERUŠKA PULA;ISTARSKA
673;OSNOVNA ŠKOLA KAŠTANJER PULA;ISTARSKA
674;OSNOVNA ŠKOLA VIDIKOVAC;ISTARSKA
675;OSNOVNA ŠKOLA MONTE ZARO;ISTARSKA
676;OSNOVNA ŠKOLA VERUDA PULA;ISTARSKA
677;OSNOVNA ŠKOLA VELI VRH PULA;ISTARSKA
678;PRVA PRIVATNA OSNOVNA ŠKOLA JURAJ DOBRILA S PRAVOM JAVNOSTI;ISTARSKA
679;GLAZBENA ŠKOLA IVANA MATETIĆA - RONJGOVA PULA;ISTARSKA
680;TALIJANSKA OSNOVNA ŠKOLA BERNARDO BENUSSI ROVINJ;ISTARSKA
681;OSNOVNA ŠKOLA VLADIMIRA NAZORA - SCUOLA ELEMENTARE VLADIMIR NAZOR;ISTARSKA
682;OSNOVNA ŠKOLA JURJA DOBRILE ROVINJ;ISTARSKA
683;OSNOVNA ŠKOLA JURE FILIPOVIĆA BARBAN;ISTARSKA
684;OSNOVNA ŠKOLA PETRA STUDENCA KANFANAR;ISTARSKA
685;OSNOVNA ŠKOLA IVAN GORAN KOVAČIĆ ČEPIĆ;ISTARSKA
686;OSNOVNA ŠKOLA VLADIMIRA NAZORA;ISTARSKA
687;OSNOVNA ŠKOLA IVANA BATELIĆA - RAŠA;ISTARSKA
688;OSNOVNA ŠKOLA JOAKIMA RAKOVCA;ISTARSKA
689;OSNOVNA ŠKOLA MARČANA;ISTARSKA
690;OSNOVNA ŠKOLA VLADIMIRA NAZORA - KRNICA;ISTARSKA
691;OSNOVNA ŠKOLA DIVŠIĆI;ISTARSKA
692;OSNOVNA ŠKOLA DR MATE DEMARINA;ISTARSKA
693;OSNOVNA ŠKOLA VITOMIR ŠIROLA - PAJO;ISTARSKA
694;OSNOVNA ŠKOLA - SCUOLA ELEMENTARE RIVARELA;ISTARSKA
695;TALIJANSKA OSNOVNA ŠKOLA NOVIGRAD - SCUOLA ELEMENTARE ITALIANA CITTANOVA;ISTARSKA
696;OSNOVNA ŠKOLA - SCUOLA ELEMENTARE MILANA ŠORGA OPRTALJ - PORTOLE;ISTARSKA
697;OSNOVNA ŠKOLA SVETVINČENAT;ISTARSKA
698;OSNOVNA ŠKOLA JURŠIĆI;ISTARSKA
699;OSNOVNA ŠKOLA MARIJE I LINE;ISTARSKA
700;TALIJANSKA OSNOVNA ŠKOLA GALILEO GALILEI;ISTARSKA
701;OSNOVNA ŠKOLA JOŽE ŠURANA VIŠNJAN;ISTARSKA
702;OSNOVNA ŠKOLA VODNJAN - SCUOLA ELEMENTARE DIGNANO;ISTARSKA
703;OSNOVNA ŠKOLA FAŽANA;ISTARSKA
704;OSNOVNA ŠKOLA VLADIMIRA NAZORA;ISTARSKA
705;OSNOVNA ŠKOLA VLADIMIRA GORTANA;ISTARSKA
706;OSNOVNA ŠKOLA MARINA GETALDIĆA;DUBROVAČKO-NERETVANSKA
707;OSNOVNA ŠKOLA LAPAD;DUBROVAČKO-NERETVANSKA
708;OSNOVNA ŠKOLA MARINA DRŽIĆA;DUBROVAČKO-NERETVANSKA
709;OSNOVNA ŠKOLA IVANA GUNDULIĆA;DUBROVAČKO-NERETVANSKA
710;OSNOVNA ŠKOLA ANTUNA MASLE - ORAŠAC;DUBROVAČKO-NERETVANSKA
711;OSNOVNA ŠKOLA MOKOŠICA, DUBROVNIK;DUBROVAČKO-NERETVANSKA
712;UMJETNIČKA ŠKOLA LUKE SORKOČEVIĆA DUBROVNIK;DUBROVAČKO-NERETVANSKA
713;OSNOVNA ŠKOLA PETRA KANAVELIĆA;DUBROVAČKO-NERETVANSKA
714;OSNOVNA ŠKOLA ANTE CURAĆ-PINJAC;DUBROVAČKO-NERETVANSKA
715;OSNOVNA ŠKOLA BRAĆA GLUMAC;DUBROVAČKO-NERETVANSKA
716;OSNOVNA ŠKOLA STJEPANA RADIĆA;DUBROVAČKO-NERETVANSKA
717;OSNOVNA ŠKOLA DON MIHOVILA PAVLINOVIĆA;DUBROVAČKO-NERETVANSKA
718;OSNOVNA ŠKOLA VLADIMIR NAZOR;DUBROVAČKO-NERETVANSKA
719;OSNOVNA ŠKOLA FRA ANTE GNJEČA;DUBROVAČKO-NERETVANSKA
720;OSNOVNA ŠKOLA IVO DUGANDŽIĆ-MIŠIĆ;DUBROVAČKO-NERETVANSKA
721;OSNOVNA ŠKOLA CAVTAT;DUBROVAČKO-NERETVANSKA
722;OSNOVNA ŠKOLA GRUDA;DUBROVAČKO-NERETVANSKA
723;OSNOVNA ŠKOLA STON;DUBROVAČKO-NERETVANSKA
724;OSNOVNA ŠKOLA JANJINA;DUBROVAČKO-NERETVANSKA
725;OSNOVNA ŠKOLA OREBIĆ;DUBROVAČKO-NERETVANSKA
726;OSNOVNA ŠKOLA KUNA;DUBROVAČKO-NERETVANSKA
727;OSNOVNA ŠKOLA MLJET;DUBROVAČKO-NERETVANSKA
728;OSNOVNA ŠKOLA BLATO;DUBROVAČKO-NERETVANSKA
729;OSNOVNA ŠKOLA OPUZEN;DUBROVAČKO-NERETVANSKA
730;OSNOVNA ŠKOLA KULA NORINSKA;DUBROVAČKO-NERETVANSKA
731;OSNOVNA ŠKOLA OTRIĆI-DUBRAVE;DUBROVAČKO-NERETVANSKA
732;OSNOVNA ŠKOLA VELA LUKA;DUBROVAČKO-NERETVANSKA
733;OSNOVNA ŠKOLA SMOKVICA;DUBROVAČKO-NERETVANSKA
734;OSNOVNA ŠKOLA SLANO;DUBROVAČKO-NERETVANSKA
735;OSNOVNA ŠKOLA PRIMORJE;DUBROVAČKO-NERETVANSKA
736;OSNOVNA ŠKOLA TRPANJ;DUBROVAČKO-NERETVANSKA
737;OSNOVNA ŠKOLA ŽUPA DUBROVAČKA;DUBROVAČKO-NERETVANSKA
738;I. OSNOVNA ŠKOLA ČAKOVEC;MEĐIMURSKA
739;II. OSNOVNA ŠKOLA ČAKOVEC;MEĐIMURSKA
740;III. OSNOVNA ŠKOLA ČAKOVEC;MEĐIMURSKA
741;OSNOVNA ŠKOLA VLADIMIRA NAZORA;MEĐIMURSKA
742;CENTAR ZA ODGOJ I OBRAZOVANJE ČAKOVEC;MEĐIMURSKA
743;OSNOVNA ŠKOLA IVANOVEC;MEĐIMURSKA
744;OSNOVNA ŠKOLA KURŠANEC;MEĐIMURSKA
745;OSNOVNA ŠKOLA DR. VINKA ŽGANCA VRATIŠINEC;MEĐIMURSKA
746;OSNOVNA ŠKOLA BELICA;MEĐIMURSKA
747;OSNOVNA ŠKOLA DONJA DUBRAVA;MEĐIMURSKA
748;OSNOVNA ŠKOLA HODOŠAN;MEĐIMURSKA
749;OSNOVNA ŠKOLA GORIČAN;MEĐIMURSKA
750;OSNOVNA ŠKOLA TOMAŠA GORIČANCA MALA SUBOTICA;MEĐIMURSKA
751;OSNOVNA ŠKOLA OREHOVICA;MEĐIMURSKA
752;OSNOVNA ŠKOLA MURSKO SREDIŠĆE;MEĐIMURSKA
753;OSNOVNA ŠKOLA NEDELIŠĆE;MEĐIMURSKA
754;OSNOVNA ŠKOLA DR. IVANA NOVAKA MACINEC;MEĐIMURSKA
755;OSNOVNA ŠKOLA PODTUREN;MEĐIMURSKA
756;OSNOVNA ŠKOLA PRELOG;MEĐIMURSKA
757;OSNOVNA ŠKOLA DONJI KRALJEVEC;MEĐIMURSKA
758;OSNOVNA ŠKOLA DRAŠKOVEC;MEĐIMURSKA
759;OSNOVNA ŠKOLA IVANA GORANA KOVAČIĆA SVETI JURAJ NA BREGU;MEĐIMURSKA
760;OSNOVNA ŠKOLA SVETI MARTIN NA MURI;MEĐIMURSKA
761;OSNOVNA ŠKOLA SELNICA;MEĐIMURSKA
762;OSNOVNA ŠKOLA ŠTRIGOVA;MEĐIMURSKA
763;OSNOVNA ŠKOLA DOMAŠINEC;MEĐIMURSKA
764;OSNOVNA ŠKOLA JOŽE HORVATA KOTORIBA;MEĐIMURSKA
765;OSNOVNA ŠKOLA GORNJI MIHALJEVEC;MEĐIMURSKA
766;OSNOVNA ŠKOLA STRAHONINEC;MEĐIMURSKA
767;OSNOVNA ŠKOLA SVETA MARIJA;MEĐIMURSKA
768;OSNOVNA ŠKOLA PETAR ZRINSKI ŠENKOVEC;MEĐIMURSKA
769;OSNOVNA ŠKOLA IVANA GUNDULIĆA;GRAD ZAGREB
770;OSNOVNA ŠKOLA JABUKOVAC - ZAGREB;GRAD ZAGREB
771;OSNOVNA ŠKOLA MIROSLAVA KRLEŽE;GRAD ZAGREB
772;OSNOVNA ŠKOLA ŠESTINE;GRAD ZAGREB
773;OSNOVNA ŠKOLA PANTOVČAK;GRAD ZAGREB
774;OSNOVNA ŠKOLA IZIDORA KRŠNJAVOGA;GRAD ZAGREB
775;OSNOVNA ŠKOLA KSAVERA ŠANDORA GJALSKOG;GRAD ZAGREB
776;OSNOVNA ŠKOLA JOSIPA JURJA STROSSMAYERA;GRAD ZAGREB
777;OSNOVNA ŠKOLA OTONA IVEKOVIĆA;GRAD ZAGREB
778;OSNOVNA ŠKOLA KUSTOŠIJA;GRAD ZAGREB
779;OSNOVNA ŠKOLA IVANA CANKARA;GRAD ZAGREB
780;OSNOVNA ŠKOLA MEDVEDGRAD;GRAD ZAGREB
781;OSNOVNA ŠKOLA PAVLEKA MIŠKINE;GRAD ZAGREB
782;OSNOVNA ŠKOLA PETRA ZRINSKOG;GRAD ZAGREB
783;OSNOVNA ŠKOLA ANTUNA MIHANOVIĆA;GRAD ZAGREB
784;OSNOVNA ŠKOLA RETKOVEC;GRAD ZAGREB
785;OSNOVNA ŠKOLA ŽUTI BRIJEG;GRAD ZAGREB
786;OSNOVNA ŠKOLA DR. ANTE STARČEVIĆA;GRAD ZAGREB
787;OSNOVNA ŠKOLA GRANEŠINA;GRAD ZAGREB
788;OSNOVNA ŠKOLA IVANA MAŽURANIĆA;GRAD ZAGREB
789;OSNOVNA ŠKOLA MATE LOVRAKA;GRAD ZAGREB
790;OSNOVNA ŠKOLA MARIJE JURIĆ ZAGORKE;GRAD ZAGREB
791;OSNOVNA ŠKOLA ČUČERJE;GRAD ZAGREB
792;OSNOVNA ŠKOLA VJENCESLAVA NOVAKA;GRAD ZAGREB
793;OSNOVNA ŠKOLA ANTUNA BRANKA ŠIMIĆA;GRAD ZAGREB
794;OSNOVNA ŠKOLA VLADIMIRA NAZORA;GRAD ZAGREB
795;OSNOVNA ŠKOLA ANTUNA GUSTAVA MATOŠA;GRAD ZAGREB
796;OSNOVNA ŠKOLA AUGUSTA HARAMBAŠIĆA;GRAD ZAGREB
797;OSNOVNA ŠKOLA IVANA FILIPOVIĆA;GRAD ZAGREB
798;OSNOVNA ŠKOLA MARKUŠEVEC;GRAD ZAGREB
799;OSNOVNA ŠKOLA JORDANOVAC;GRAD ZAGREB
800;OSNOVNA ŠKOLA BUKOVAC;GRAD ZAGREB
801;OSNOVNA ŠKOLA GRAČANI;GRAD ZAGREB
802;OSNOVNA ŠKOLA IVANA GORANA KOVAČIĆA;GRAD ZAGREB
803;OSNOVNA ŠKOLA MATKA LAGINJE;GRAD ZAGREB
804;OSNOVNA ŠKOLA DR. IVAN MERZ;GRAD ZAGREB
805;OSNOVNA ŠKOLA SILVIJA STRAHIMIRA KRANJČEVIĆA;GRAD ZAGREB
806;OSNOVNA ŠKOLA AUGUSTA CESARCA;GRAD ZAGREB
807;OSNOVNA ŠKOLA DOBRIŠE CESARIĆA;GRAD ZAGREB
808;OSNOVNA ŠKOLA ŽITNJAK;GRAD ZAGREB
809;OSNOVNA ŠKOLA FRANA KRSTE FRANKOPANA;GRAD ZAGREB
810;OSNOVNA ŠKOLA LOVRE PL. MATAČIĆA;GRAD ZAGREB
811;OSNOVNA ŠKOLA PETRA PRERADOVIĆA;GRAD ZAGREB
812;OSNOVNA ŠKOLA DR. VINKA ŽGANCA;GRAD ZAGREB
813;OSNOVNA ŠKOLA DRAGUTINA KUŠLANA;GRAD ZAGREB
814;OSNOVNA ŠKOLA VUKOMEREC;GRAD ZAGREB
815;OSNOVNA ŠKOLA STENJEVEC;GRAD ZAGREB
816;OSNOVNA ŠKOLA ANTE KOVAČIĆA;GRAD ZAGREB
817;OSNOVNA ŠKOLA DRAGUTINA DOMJANIĆA;GRAD ZAGREB
818;OSNOVNA ŠKOLA DRAGUTINA TADIJANOVIĆA;GRAD ZAGREB
819;OSNOVNA ŠKOLA BANA JOSIPA JELAČIĆA;GRAD ZAGREB
820;OSNOVNA ŠKOLA GROFA JANKA DRAŠKOVIĆA;GRAD ZAGREB
821;OSNOVNA ŠKOLA TITUŠA BREZOVAČKOG;GRAD ZAGREB
822;OSNOVNA ŠKOLA GORNJE VRAPČE;GRAD ZAGREB
823;OSNOVNA ŠKOLA MALEŠNICA;GRAD ZAGREB
824;OSNOVNA ŠKOLA AUGUSTA ŠENOE;GRAD ZAGREB
825;OSNOVNA ŠKOLA HORVATI;GRAD ZAGREB
826;OSNOVNA ŠKOLA KRALJA TOMISLAVA;GRAD ZAGREB
827;OSNOVNA ŠKOLA IVANA MEŠTROVIĆA;GRAD ZAGREB
828;OSNOVNA ŠKOLA JOSIPA RAČIĆA;GRAD ZAGREB
829;OSNOVNA ŠKOLA JULIJA KLOVIĆA;GRAD ZAGREB
830;OSNOVNA ŠKOLA PREČKO;GRAD ZAGREB
831;OSNOVNA ŠKOLA MATIJE GUPCA;GRAD ZAGREB
832;OSNOVNA ŠKOLA RUDEŠ;GRAD ZAGREB
833;OSNOVNA ŠKOLA VOLTINO;GRAD ZAGREB
834;OSNOVNA ŠKOLA NIKOLE TESLE;GRAD ZAGREB
835;OSNOVNA ŠKOLA LJUBLJANICA ZAGREB;GRAD ZAGREB
836;OSNOVNA ŠKOLA ALOJZIJA STEPINCA;GRAD ZAGREB
837;OSNOVNA ŠKOLA VRBANI;GRAD ZAGREB
838;OSNOVNA ŠKOLA CVJETNO NASELJE;GRAD ZAGREB
839;OSNOVNA ŠKOLA JURE KAŠTELANA;GRAD ZAGREB
840;OSNOVNA ŠKOLA GRIGORA VITEZA;GRAD ZAGREB
841;OSNOVNA ŠKOLA TINA UJEVIĆA;GRAD ZAGREB
842;OSNOVNA ŠKOLA RAPSKA;GRAD ZAGREB
843;OSNOVNA ŠKOLA MARINA DRŽIĆA;GRAD ZAGREB
844;OSNOVNA ŠKOLA DAVORINA TRSTENJAKA;GRAD ZAGREB
845;OSNOVNA ŠKOLA TRNJANSKA;GRAD ZAGREB
846;OSNOVNA ŠKOLA SAVSKI GAJ;GRAD ZAGREB
847;OSNOVNA ŠKOLA BRAĆE RADIĆ;GRAD ZAGREB
848;OSNOVNA ŠKOLA BREZOVICA;GRAD ZAGREB
849;OSNOVNA ŠKOLA LUČKO;GRAD ZAGREB
850;OSNOVNA ŠKOLA GUSTAVA KRKLECA;GRAD ZAGREB
851;OSNOVNA ŠKOLA IVE ANDRIĆA;GRAD ZAGREB
852;I. OSNOVNA ŠKOLA DUGAVE;GRAD ZAGREB
853;OSNOVNA ŠKOLA ZAPRUĐE;GRAD ZAGREB
854;OSNOVNA ŠKOLA TRNSKO;GRAD ZAGREB
855;OSNOVNA ŠKOLA SVETA KLARA;GRAD ZAGREB
856;OSNOVNA ŠKOLA MLADOST;GRAD ZAGREB
857;OSNOVNA ŠKOLA STJEPANA BENCEKOVIĆA;GRAD ZAGREB
858;OSNOVNA ŠKOLA ODRA;GRAD ZAGREB
859;OSNOVNA ŠKOLA VEĆESLAVA HOLJEVCA;GRAD ZAGREB
860;OSNOVNA ŠKOLA OTOK;GRAD ZAGREB
861;OSNOVNA ŠKOLA FRANA GALOVIĆA;GRAD ZAGREB
862;PRVA KATOLIČKA OSNOVNA ŠKOLA U GRADU ZAGREBU;GRAD ZAGREB
863;OSNOVNA ŠKOLA VUGROVEC-KAŠINA;GRAD ZAGREB
864;OSNOVNA ŠKOLA IVANA GRANĐE;GRAD ZAGREB
865;OSNOVNA ŠKOLA SESVETE;GRAD ZAGREB
866;OSNOVNA ŠKOLA SESVETSKI KRALJEVEC;GRAD ZAGREB
867;CENTAR ZA ODGOJ I OBRAZOVANJE GOLJAK;GRAD ZAGREB
868;CENTAR ZA AUTIZAM;GRAD ZAGREB
869;OSNOVNA ŠKOLA NAD LIPOM;GRAD ZAGREB
870;POLIKLINIKA ZA REHABILITACIJU SLUŠANJA I GOVORA SUVAG;GRAD ZAGREB
871;OSNOVNA ŠKOLA BRESTJE;GRAD ZAGREB
872;OSNOVNA ŠKOLA BOROVJE;GRAD ZAGREB
873;OSNOVNA ŠKOLA REMETE;GRAD ZAGREB
874;OSNOVNA ŠKOLA ŠPANSKO ORANICE;GRAD ZAGREB
875;OSNOVNA ŠKOLA SESVETSKA SELA;GRAD ZAGREB
876;OSNOVNA ŠKOLA SESVETSKA SOPNICA;GRAD ZAGREB
877;OSNOVNA ŠKOLA LUKA;GRAD ZAGREB
878;OSNOVNA ŠKOLA BARTOLA KAŠIĆA;GRAD ZAGREB
879;OSNOVNA MONTESSORI ŠKOLA BARUNICE DEDEE VRANYCZANY;GRAD ZAGREB
880;CENTAR ZA ODGOJ I OBRAZOVANJE DUBRAVA;GRAD ZAGREB
881;OSNOVNA ŠKOLA LAUDER-HUGO KON;GRAD ZAGREB
882;OSNOVNA ŠKOLA KREATIVAN RAZVOJ S PRAVOM JAVNOSTI;GRAD ZAGREB
883;OSNOVNA ŠKOLA JELKOVEC;GRAD ZAGREB
884;ŠKOLA SUVREMENOG PLESA ANE MALETIĆ;GRAD ZAGREB
885;GLAZBENA ŠKOLA BLAGOJA BERSE;GRAD ZAGREB
